V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,target
-0.127,-0.289,-0.225,-0.693,0.239,-0.564,1.715,1.891,-0.5479999999999999,1.335,-0.26,-0.778,0.18,1.882,1.9609999999999999,0.384,0.231,-0.366,0.081,0.499,0.243,0.731,0.872,0.348,-1.1909999999999998,-1.548,0.373,0.13699999999999998,-0.45399999999999996,0.306,-0.163,-0.08199999999999999,-0.214,-0.04,-0.065,0.33399999999999996,-0.025,0.135,-0.295
-0.344,-0.363,-0.24600000000000002,-0.769,0.18100000000000002,-0.15,1.7480000000000002,1.8980000000000001,-0.415,1.335,0.245,0.209,0.406,0.335,1.869,0.254,0.054000000000000006,-0.366,0.073,0.836,0.165,1.716,0.872,0.35100000000000003,-1.1909999999999998,-1.3840000000000001,-0.11599999999999999,-0.028999999999999998,-0.455,0.249,0.4,0.121,1.633,-0.04,-0.065,0.364,-0.068,0.718,-0.287
-0.983,-1.242,-0.563,-0.8490000000000001,-0.28,-0.337,1.5130000000000001,1.8980000000000001,-1.48,1.335,-0.405,-0.39,-0.214,1.912,1.9409999999999998,0.16699999999999998,-0.18100000000000002,0.165,0.076,0.9059999999999999,-0.268,0.5479999999999999,0.872,0.342,-1.19,-1.475,0.332,-0.17600000000000002,-0.456,0.249,0.359,-0.768,0.48700000000000004,-0.04,-0.065,0.364,0.484,0.732,-0.578
0.094,0.136,0.153,-0.8909999999999999,-0.21,-0.8809999999999999,1.386,1.7069999999999999,-0.32799999999999996,1.335,-0.326,-1.4809999999999999,-0.174,2.02,2.122,0.138,-0.316,0.165,0.066,0.875,-0.187,0.495,0.872,0.331,-1.19,-1.507,0.21,0.23199999999999998,-0.452,0.191,-0.025,-0.545,0.7340000000000001,-0.04,-0.065,0.364,-0.433,-0.799,0.20600000000000002
-0.165,0.006,-0.133,-0.9620000000000001,-0.281,-0.038,1.3,1.6119999999999999,-0.35100000000000003,1.335,0.121,0.3,-0.05,0.737,2.055,-0.258,-0.05,0.165,0.08,0.799,0.032,1.3659999999999999,0.872,0.324,-1.1909999999999998,-1.325,-0.105,0.085,-0.449,-0.664,0.355,-0.032,0.52,-0.04,-0.065,0.364,0.14400000000000002,0.513,0.02
0.14,0.201,0.062,-0.861,-0.08800000000000001,-0.37,1.158,1.544,0.01,1.335,-0.344,-0.34700000000000003,0.002,1.702,2.041,-0.7140000000000001,-0.184,0.165,0.067,0.701,-0.040999999999999995,0.7240000000000001,1.068,0.337,-1.1909999999999998,-1.25,0.008,0.27399999999999997,-0.45,-0.664,-0.045,-0.084,0.594,-0.04,-0.065,0.364,-0.242,-0.507,0.08900000000000001
0.11,0.312,0.271,-0.838,-0.085,-0.253,1.158,1.4469999999999998,0.06,1.335,-0.033,-0.01,0.013999999999999999,1.575,2.066,-0.725,0.026000000000000002,0.165,0.07400000000000001,1.148,0.34299999999999997,0.894,1.068,0.335,-1.19,-1.136,0.026000000000000002,0.22699999999999998,0.524,-0.7170000000000001,-0.095,0.27,0.331,-0.04,-0.065,0.364,-0.055,-0.265,-0.02
-0.654,-0.475,-0.14800000000000002,-0.81,-0.049,-0.446,1.111,1.4469999999999998,-0.682,1.335,0.12,-0.5770000000000001,-0.02,2.039,2.092,-0.8370000000000001,0.044000000000000004,0.165,0.081,0.586,0.251,0.53,1.068,0.33899999999999997,-1.19,-0.93,0.057999999999999996,-0.013999999999999999,-0.455,-0.649,-0.257,0.096,-0.20199999999999999,-0.04,-0.065,0.364,0.266,0.5379999999999999,-0.54
-1.213,-1.042,-0.221,-0.877,-0.207,-0.16399999999999998,1.006,1.375,-1.217,1.335,0.268,0.14,-0.35700000000000004,1.003,2.11,-0.8320000000000001,-0.19699999999999998,0.165,0.349,0.993,-0.023,1.196,1.068,0.33899999999999997,-1.1909999999999998,-0.807,-0.313,-0.165,-0.447,-0.615,-0.23399999999999999,-0.361,1.505,0.151,-0.009000000000000001,0.364,0.099,1.094,-1.023
-1.124,-0.909,-0.414,-0.795,-0.385,-0.494,0.836,1.2930000000000001,-1.237,1.335,-1.423,-0.685,-0.418,1.6740000000000002,2.251,-0.8320000000000001,-0.489,0.165,0.34,1.1079999999999999,-0.043,0.583,1.068,0.325,0.08800000000000001,-0.953,-0.51,0.001,-0.446,-0.619,0.036000000000000004,-0.8109999999999999,-0.036000000000000004,0.151,0.16,0.364,-1.011,0.262,-0.688
-0.39799999999999996,-0.341,-0.457,-0.698,-0.23,-0.72,0.7709999999999999,1.234,-0.6709999999999999,1.335,-0.6579999999999999,-1.2990000000000002,-0.051,2.126,2.3280000000000003,-0.919,-0.39399999999999996,0.165,0.35200000000000004,0.612,0.025,0.289,1.068,0.33,1.2830000000000001,-1.0170000000000001,-0.33399999999999996,0.047,-0.45299999999999996,-0.619,-0.20800000000000002,-0.45399999999999996,0.309,0.304,0.21600000000000003,0.364,-0.33899999999999997,0.293,-0.28300000000000003
-0.591,-0.14400000000000002,0.003,-0.583,-0.7290000000000001,-0.23600000000000002,0.8340000000000001,1.107,-0.09699999999999999,1.335,0.016,-0.183,-0.618,1.8319999999999999,2.249,-0.968,-0.184,-0.366,0.16,0.6890000000000001,-0.054000000000000006,0.635,1.068,0.25,1.402,-1.018,-0.17600000000000002,0.113,-0.441,-0.784,-0.016,-0.245,0.321,0.19,0.10400000000000001,-0.138,0.039,0.015,-0.264
0.032,0.42100000000000004,0.325,-0.5670000000000001,-0.242,-0.45299999999999996,0.945,1.107,0.326,1.335,-0.015,-0.439,-0.358,1.6119999999999999,2.193,-1.003,-0.051,-0.366,0.16899999999999998,1.021,-0.054000000000000006,0.763,1.068,0.244,1.402,-0.816,-0.295,0.321,-0.455,-0.961,0.42200000000000004,0.005,0.9620000000000001,0.19,0.10400000000000001,0.166,-0.24100000000000002,-0.395,0.294
0.32299999999999995,0.41700000000000004,0.094,-0.512,0.19399999999999998,-0.507,0.991,1.099,0.315,1.335,0.109,-0.7340000000000001,-0.067,1.8559999999999999,2.256,-1.014,0.064,-0.366,0.159,1.376,0.22399999999999998,0.595,1.068,0.248,1.401,-0.6729999999999999,-0.39799999999999996,0.289,-0.455,-0.725,0.08900000000000001,0.303,0.278,0.075,-0.065,0.245,-0.017,0.045,0.607
0.735,0.511,0.44799999999999995,-0.431,0.19699999999999998,-0.618,1.08,1.0979999999999999,0.705,1.335,0.317,-0.529,0.085,0.7609999999999999,2.33,-0.7509999999999999,0.244,-0.366,0.163,1.0979999999999999,0.44,1.273,1.068,0.245,1.401,-0.516,-0.6859999999999999,0.37799999999999995,-0.456,-0.725,0.26899999999999996,0.532,1.073,0.075,-0.065,0.245,0.11199999999999999,-0.4,0.58
0.7,0.491,0.579,-0.35,0.21100000000000002,-1.15,1.094,1.097,0.503,1.335,-0.105,-2.073,0.26899999999999996,2.06,2.364,-0.563,0.37200000000000005,0.165,0.16699999999999998,0.813,0.634,0.292,1.068,0.242,0.6829999999999999,-0.465,-0.441,0.322,-0.445,-0.318,0.94,0.499,0.644,0.075,-0.065,0.245,0.212,-1.205,0.447
0.348,0.27,0.239,-0.047,-0.068,-0.275,1.153,1.123,0.25,1.335,-0.045,0.149,-0.042,0.095,2.32,-0.249,0.537,0.165,0.045,1.196,0.7909999999999999,1.6369999999999998,1.225,0.252,0.6829999999999999,-0.27,-0.652,0.26,-0.441,-0.35200000000000004,-0.172,0.365,1.702,0.075,-0.065,0.245,0.45299999999999996,0.08800000000000001,0.493
0.068,0.14,-0.185,-0.07400000000000001,0.127,-0.36200000000000004,1.015,1.123,-0.147,1.335,-0.034,-0.293,-0.23,1.7830000000000001,2.3409999999999997,-0.297,0.18600000000000003,0.165,0.182,0.623,0.299,0.645,1.445,0.627,-0.025,-0.43200000000000005,0.228,0.19899999999999998,-0.45299999999999996,-0.409,-0.18899999999999997,0.025,0.19,0.19,0.385,0.387,-0.13699999999999998,0.40700000000000003,0.626
0.38799999999999996,0.52,0.243,-0.141,0.365,-0.32799999999999996,1.028,1.075,0.512,1.335,0.21100000000000002,-0.308,0.363,1.33,2.245,-0.297,0.223,0.165,0.248,0.6559999999999999,0.265,0.892,1.445,0.7090000000000001,-0.354,-0.701,-0.01,0.26,-0.451,-0.081,0.18100000000000002,0.254,-0.02,0.19,0.385,0.76,-0.12,0.027000000000000003,0.85
0.509,0.6890000000000001,0.368,-0.193,0.599,-0.986,1.025,1.052,0.595,1.335,0.35700000000000004,-1.861,0.514,2.043,2.219,0.136,0.297,0.165,0.261,0.672,0.23199999999999998,0.36200000000000004,1.445,0.24100000000000002,-0.621,-0.894,0.043,0.39899999999999997,-0.451,0.34299999999999997,-0.21,0.445,0.218,0.19,0.16,0.327,0.445,-0.794,0.91
0.5489999999999999,0.46799999999999997,0.226,-0.257,0.42200000000000004,-0.584,1.06,1.035,0.529,1.335,0.631,-0.659,0.395,1.528,2.24,0.23800000000000002,0.493,0.165,0.25,0.639,-0.028999999999999998,0.763,1.068,0.252,-0.621,-0.823,0.267,0.332,-0.452,0.341,0.01,0.56,0.594,0.19,0.16,0.245,0.511,0.131,0.9079999999999999
0.7140000000000001,0.7040000000000001,0.225,-0.41200000000000003,0.446,-0.561,1.07,1.0390000000000001,0.6679999999999999,1.335,0.42100000000000004,-0.66,0.574,1.218,2.2359999999999998,0.34,0.47,0.165,0.253,0.988,-0.226,0.9540000000000001,1.068,0.247,-0.621,-0.932,-0.043,0.41100000000000003,-0.449,0.33799999999999997,-0.086,0.6629999999999999,0.434,0.19,0.16,0.245,0.27899999999999997,-0.048,1.128
0.875,0.835,0.7440000000000001,-0.679,0.6409999999999999,-0.86,1.129,1.0390000000000001,0.904,1.335,0.261,-1.4480000000000002,0.47700000000000004,1.815,2.471,0.428,0.5670000000000001,0.165,0.247,1.048,-0.377,0.519,1.068,0.249,-0.889,-0.91,-0.09,0.47200000000000003,-0.451,0.46299999999999997,0.28600000000000003,0.7759999999999999,0.853,0.19,0.16,0.245,0.162,-1.022,1.182
0.929,1.082,0.5329999999999999,-0.602,0.511,-0.7829999999999999,1.198,1.063,1.008,1.335,0.46,-1.3459999999999999,0.353,2.0140000000000002,2.543,0.428,0.77,0.165,0.256,1.07,-0.391,0.34299999999999997,1.445,0.245,-0.8859999999999999,-0.672,-0.368,0.46399999999999997,-0.451,0.36,0.9470000000000001,0.795,0.573,0.19,0.16,0.245,0.46399999999999997,-0.19,1.165
0.978,0.815,0.696,-0.49700000000000005,0.45799999999999996,-0.951,1.2830000000000001,1.129,0.9179999999999999,1.335,0.371,-1.28,0.5539999999999999,0.98,2.521,0.495,0.826,0.165,0.247,1.4509999999999998,-0.3,1.141,1.445,0.244,-1.1909999999999998,-0.5529999999999999,-0.741,0.449,-0.45299999999999996,0.395,0.131,0.904,0.527,0.19,0.16,0.245,0.235,-0.255,1.2
0.937,0.654,0.996,-0.366,0.551,-1.0290000000000001,1.307,1.177,0.902,1.335,0.204,-1.557,0.718,2.037,2.488,0.488,0.9259999999999999,0.165,0.253,1.0979999999999999,-0.19399999999999998,0.47200000000000003,1.068,0.253,-1.1909999999999998,-0.42100000000000004,-0.303,0.429,-0.452,0.366,-0.057999999999999996,0.787,0.552,0.19,0.16,0.245,0.375,-1.262,1.032
0.541,0.462,0.397,-0.32799999999999996,0.632,-0.24,1.298,1.235,0.38799999999999996,1.335,0.523,0.07400000000000001,0.634,1.157,2.371,0.48100000000000004,0.9420000000000001,0.408,0.262,1.1320000000000001,-0.337,1.063,1.225,0.252,-1.1909999999999998,-0.42,-0.361,0.341,-0.449,0.175,0.336,0.557,0.166,0.19,0.16,0.245,0.648,0.268,0.754
0.858,0.955,0.544,-0.29,0.8109999999999999,-1.186,1.214,1.235,0.872,1.335,-0.03,-1.796,0.7909999999999999,1.238,2.347,0.345,0.736,0.43,0.252,1.1640000000000001,-0.29100000000000004,0.9390000000000001,1.445,0.243,-1.1909999999999998,-0.5770000000000001,-0.335,0.474,-0.45299999999999996,0.175,0.899,0.89,0.6679999999999999,0.19,0.16,0.245,0.032,-0.26899999999999996,1.105
0.852,0.9309999999999999,0.419,-0.127,0.77,-1.093,1.146,1.2229999999999999,0.7559999999999999,1.335,0.326,-1.7890000000000001,0.7509999999999999,1.8530000000000002,2.234,0.465,0.726,0.43,0.258,0.932,-0.063,0.5579999999999999,1.445,0.23800000000000002,-1.1909999999999998,-0.644,-0.163,0.43,-0.449,0.583,-0.11699999999999999,0.89,0.33899999999999997,0.19,0.16,0.245,0.361,-0.16,0.9440000000000001
0.659,0.5479999999999999,0.501,-0.013999999999999999,0.527,-0.35,1.186,1.22,0.64,1.335,0.58,-0.034,0.8370000000000001,1.265,2.17,0.706,0.763,0.43,0.256,0.76,0.109,0.9890000000000001,1.445,0.242,-1.19,-0.531,-0.08800000000000001,0.29100000000000004,-0.45299999999999996,0.688,-0.13699999999999998,0.894,1.2590000000000001,0.19,0.16,0.245,0.2,0.145,0.943
0.8079999999999999,0.72,0.9079999999999999,0.158,0.5660000000000001,-0.951,1.173,1.219,0.741,1.335,0.039,-1.475,0.728,2.122,2.339,0.7040000000000001,0.701,0.43,0.255,1.038,0.05,0.42200000000000004,1.068,0.244,-1.1909999999999998,-0.537,0.16,0.41600000000000004,-0.452,0.65,-0.293,0.6829999999999999,-0.375,0.19,0.16,0.245,0.107,-0.983,1.054
0.685,0.639,0.9540000000000001,0.205,0.523,-0.33899999999999997,1.306,1.217,0.907,1.335,0.698,-0.13699999999999998,0.47600000000000003,1.815,2.367,0.7040000000000001,1.011,0.43,0.26,0.518,0.195,0.725,1.225,0.26,-1.1909999999999998,-0.478,0.67,0.336,-0.44799999999999995,0.38799999999999996,-0.337,0.685,0.259,0.19,0.16,0.245,0.28,0.021,1.1520000000000001
0.38,0.375,0.4,0.26,0.638,-0.444,1.278,1.217,0.317,1.335,0.625,-0.257,0.619,1.354,2.414,0.498,1.0390000000000001,0.43,0.262,0.495,0.223,1.04,1.445,0.251,-1.1909999999999998,-0.526,0.315,0.315,-0.451,0.28800000000000003,-0.293,0.6829999999999999,-0.237,0.19,0.16,0.245,0.7170000000000001,0.258,0.638
1.01,1.0090000000000001,0.509,0.17600000000000002,0.778,-0.63,1.199,1.237,1.0170000000000001,1.335,-0.04,-0.9890000000000001,0.5720000000000001,1.925,2.519,0.546,0.672,0.43,0.254,0.591,0.41,0.552,1.068,0.244,-1.1909999999999998,-0.645,0.48,0.5379999999999999,-0.449,0.562,0.175,0.59,-0.41100000000000003,0.19,0.16,0.245,0.07200000000000001,-0.21600000000000003,0.987
0.765,0.795,0.555,0.16,0.836,-0.868,1.262,1.238,0.868,1.335,0.39299999999999996,-1.261,0.977,1.524,2.5580000000000003,0.562,0.883,0.43,0.245,0.645,0.488,0.815,1.068,0.248,-1.1909999999999998,-0.65,0.292,0.40399999999999997,-0.455,0.562,0.055999999999999994,1.015,0.465,0.19,0.16,0.245,0.25,-0.155,0.8370000000000001
0.581,0.354,0.373,0.165,0.698,-0.5479999999999999,1.238,1.239,0.292,1.335,0.439,-0.888,0.718,1.9680000000000002,2.5269999999999997,0.821,0.789,0.43,0.255,0.6920000000000001,0.42,0.41200000000000003,1.445,0.247,-1.19,-0.626,0.436,0.312,-0.452,0.7759999999999999,0.09300000000000001,0.715,0.75,0.19,0.16,0.245,0.92,-0.17800000000000002,0.664
0.575,0.503,0.35200000000000004,0.067,0.5670000000000001,-0.501,1.24,1.254,0.36,1.335,0.653,-0.562,0.575,1.5130000000000001,2.5140000000000002,0.81,0.6809999999999999,0.43,0.251,0.134,0.307,0.7859999999999999,1.445,0.257,-1.1909999999999998,-0.679,0.792,0.34600000000000003,-0.44799999999999995,0.807,-0.07,0.5670000000000001,1.26,0.19,0.16,0.245,0.5479999999999999,0.10800000000000001,0.8170000000000001
0.7170000000000001,0.797,0.441,-0.016,0.7120000000000001,-0.764,1.162,1.254,0.7090000000000001,1.335,0.498,-1.089,0.715,1.995,2.258,0.799,0.669,0.43,0.255,0.09300000000000001,0.307,0.39299999999999996,1.445,0.249,-1.1909999999999998,-0.8340000000000001,0.965,0.397,-0.447,0.8290000000000001,0.133,0.722,0.233,0.19,0.16,0.245,0.327,-0.16899999999999998,1.094
0.598,0.648,0.335,-0.086,0.516,-0.556,1.163,1.2,0.637,1.335,0.616,-0.565,0.662,1.713,2.229,0.649,0.765,0.43,0.249,0.23199999999999998,0.19899999999999998,0.623,1.626,0.24600000000000002,-1.1909999999999998,-0.872,0.9329999999999999,0.306,-0.45,0.598,0.126,0.805,0.23600000000000002,0.19,0.16,0.245,0.74,0.258,0.818
0.7609999999999999,0.77,0.738,-0.185,0.446,-0.515,1.21,1.207,0.847,1.335,0.10300000000000001,-0.498,0.5479999999999999,1.876,2.522,0.649,0.6890000000000001,0.43,0.249,0.094,0.048,0.57,1.626,0.245,-1.1909999999999998,-0.868,1.207,0.435,-0.45299999999999996,0.457,0.26,0.7490000000000001,0.196,0.19,0.16,0.245,0.209,-0.638,1.094
0.628,0.7559999999999999,0.48,-0.27699999999999997,0.535,-0.342,1.317,1.212,0.8440000000000001,1.335,0.782,-0.09,0.42,1.032,2.235,0.373,0.852,0.43,0.251,0.358,-0.034,1.1340000000000001,1.626,0.251,-1.19,-0.652,1.133,0.33,-0.452,0.457,0.225,0.934,0.32899999999999996,0.19,0.16,0.245,0.45,0.166,0.955
0.475,0.595,0.319,-0.382,0.174,-0.67,1.258,1.235,0.13,1.335,0.256,-0.845,0.44,1.829,2.142,0.163,0.625,0.43,0.258,0.152,-0.21899999999999997,0.546,1.626,0.245,-1.19,-0.627,1.082,0.354,0.078,0.09,-0.174,0.633,-0.045,0.19,0.16,0.245,0.402,-0.413,0.619
0.568,0.599,0.426,-0.37799999999999995,0.371,-0.11,1.26,1.235,0.5429999999999999,1.335,-0.096,0.231,-0.2,0.647,1.9180000000000001,-0.047,0.6729999999999999,0.43,0.252,1.103,0.048,1.3019999999999998,1.626,0.252,-1.1909999999999998,-0.325,0.53,0.397,1.527,-0.405,0.136,0.701,-0.022000000000000002,0.19,0.16,0.245,-0.287,-0.006999999999999999,0.718
0.805,1.047,0.917,-0.318,0.498,-1.037,1.196,1.21,0.87,1.335,-0.184,-1.785,0.284,1.954,2.108,-0.491,0.6629999999999999,0.43,0.26,1.026,0.17600000000000002,0.455,1.626,0.248,-0.027999999999999997,-0.285,0.402,0.48700000000000004,1.445,-0.528,1.111,0.785,0.268,0.19,0.16,0.245,-0.09,-0.858,0.9540000000000001
0.845,0.531,0.991,-0.359,0.08800000000000001,-0.648,1.3130000000000002,1.23,0.9420000000000001,1.335,0.634,-0.43200000000000005,-0.027000000000000003,1.864,2.093,-0.466,0.846,0.43,0.252,0.5329999999999999,0.304,0.602,1.626,0.235,0.43799999999999994,-0.28300000000000003,0.499,0.44299999999999995,-0.45399999999999996,-0.349,-0.276,0.799,-0.105,0.19,0.16,0.245,0.466,-0.9079999999999999,1.149
0.16399999999999998,0.015,0.315,-0.349,0.21100000000000002,-0.575,1.325,1.245,0.313,1.335,1.32,-0.243,0.061,1.493,2.151,-0.391,0.948,0.43,0.16699999999999998,0.6459999999999999,-0.138,0.922,1.445,0.247,0.43799999999999994,-0.322,0.43200000000000005,0.21600000000000003,-0.452,-0.349,-0.203,0.763,-0.105,0.132,0.048,0.245,1.024,0.449,0.395
0.8759999999999999,0.688,0.5770000000000001,-0.387,0.72,-0.7,1.307,1.285,1.095,1.335,-0.18600000000000003,-0.691,0.16399999999999998,1.466,1.972,-0.317,0.7340000000000001,0.43,0.163,0.544,-0.138,0.792,1.6019999999999999,0.245,0.6829999999999999,-0.484,0.078,0.555,-0.45299999999999996,-0.379,0.23,0.43200000000000005,-0.05,0.132,0.048,0.245,-0.149,-0.33899999999999997,1.337
1.069,0.975,0.442,-0.42100000000000004,0.9079999999999999,-0.75,1.298,1.285,1.239,1.335,0.556,-1.266,0.315,1.431,2.051,-0.317,0.9470000000000001,0.43,0.165,0.452,-0.165,0.754,1.8219999999999998,0.24600000000000002,-0.026000000000000002,-0.546,-0.251,0.516,-0.449,0.08199999999999999,0.607,0.924,0.39899999999999997,0.075,-0.065,0.245,0.335,0.13,1.351
1.2890000000000001,1.053,0.669,-0.38299999999999995,0.895,-1.127,1.347,1.296,1.361,1.335,0.47600000000000003,-1.749,0.835,1.516,1.959,0.41,0.998,0.43,0.171,0.877,-0.184,0.7909999999999999,1.8219999999999998,0.23800000000000002,-1.19,-0.586,-0.337,0.639,-0.451,0.175,0.391,0.985,1.018,0.075,-0.06,0.245,0.539,-0.508,1.49
1.3530000000000002,1.068,0.917,-0.284,1.013,-0.6890000000000001,1.416,1.335,1.402,1.335,0.40399999999999997,-0.938,1.0390000000000001,1.8219999999999998,2.094,0.726,0.998,0.43,0.16699999999999998,0.752,0.14400000000000002,0.379,1.8219999999999998,0.24,-1.1909999999999998,-0.5,-0.33899999999999997,0.616,-0.452,0.8859999999999999,0.687,1.198,0.419,0.075,-0.009000000000000001,0.245,0.55,-0.696,1.5290000000000001
1.14,1.022,0.526,-0.138,0.927,-0.475,1.4269999999999998,1.3619999999999999,1.1059999999999999,1.335,0.951,-0.43700000000000006,1.063,0.574,1.715,1.042,1.235,0.43,0.157,1.081,0.414,1.285,1.8219999999999998,0.44,-1.19,-0.48200000000000004,-0.5710000000000001,0.498,-0.452,0.8859999999999999,0.059000000000000004,1.1540000000000001,-0.245,0.075,0.048,0.245,0.7759999999999999,0.10099999999999999,1.247
1.3030000000000002,1.194,0.9179999999999999,0.032,1.3230000000000002,-0.588,1.37,1.4180000000000001,1.369,1.335,0.22699999999999998,-0.605,1.005,0.902,1.794,1.311,1.105,0.674,0.044000000000000004,0.624,0.6970000000000001,1.11,1.7409999999999999,0.6990000000000001,-1.1909999999999998,-0.47100000000000003,-0.221,0.598,-0.45299999999999996,1.068,0.34299999999999997,1.18,-0.085,0.075,0.048,0.8390000000000001,0.40299999999999997,-0.259,1.375
1.38,1.3619999999999999,1.062,0.5329999999999999,1.253,-1.1440000000000001,1.386,1.4180000000000001,1.495,1.335,0.309,-1.765,1.21,0.742,1.847,1.311,1.162,0.696,0.172,1.255,0.81,1.146,1.626,0.7,-1.19,-0.425,-0.525,0.629,-0.456,1.317,0.551,1.36,-0.028999999999999998,0.075,0.048,0.8390000000000001,0.402,-1.082,1.568
1.1079999999999999,1.203,0.526,-0.067,1.065,-0.595,1.36,1.432,0.9690000000000001,1.335,0.9329999999999999,-0.877,1.224,1.2590000000000001,1.835,1.551,1.187,0.696,0.155,0.514,0.813,0.742,1.626,0.693,-1.19,-0.42100000000000004,-0.145,0.517,-0.456,1.367,0.11,1.204,-0.259,0.075,0.048,0.8390000000000001,0.877,-0.11800000000000001,1.6159999999999999
1.109,1.143,0.887,-0.171,0.915,-1.238,1.367,1.42,1.105,1.335,0.7170000000000001,-2.068,1.183,1.5319999999999998,2.133,1.453,1.051,0.696,0.174,0.562,0.7440000000000001,0.696,1.626,0.695,-1.1909999999999998,-0.545,0.066,0.535,-0.451,1.2009999999999998,-0.191,1.18,-0.37799999999999995,0.075,0.048,0.8390000000000001,0.851,-1.126,1.756
0.484,0.33,0.395,-0.196,0.675,-0.38799999999999996,1.3259999999999998,1.412,0.401,1.335,1.288,-0.489,0.835,1.584,1.791,1.354,1.167,0.696,0.171,0.52,0.10300000000000001,0.742,1.626,0.6940000000000001,-1.19,-0.6459999999999999,0.62,0.355,-0.45299999999999996,0.902,-0.20800000000000002,0.877,-0.127,0.075,0.048,0.8390000000000001,1.494,0.217,0.9279999999999999
0.9940000000000001,1.19,0.444,-0.43,0.799,-0.336,1.21,1.386,1.128,1.335,0.495,-0.262,0.769,0.47200000000000003,1.3769999999999998,0.9279999999999999,0.973,0.9390000000000001,0.159,0.5589999999999999,0.113,1.304,1.7080000000000002,0.698,-1.19,-0.737,0.152,0.524,-0.45399999999999996,0.84,0.892,0.875,-0.22899999999999998,0.075,0.048,0.8390000000000001,0.363,0.235,1.315
1.1079999999999999,1.109,0.736,-0.5760000000000001,0.9540000000000001,-0.937,1.181,1.386,1.103,1.335,-0.39899999999999997,-1.2590000000000001,0.87,0.878,1.173,0.9279999999999999,0.855,0.961,0.161,0.36700000000000005,0.094,1.078,1.8219999999999998,0.6890000000000001,-1.19,-0.732,0.401,0.52,-0.451,1.0859999999999999,0.14400000000000002,1.153,0.5329999999999999,0.075,0.048,0.8390000000000001,-0.18,-0.6990000000000001,1.433
0.622,0.435,0.457,-0.546,0.9309999999999999,-0.342,1.135,1.348,0.446,1.335,-0.006,-0.125,0.5479999999999999,1.15,0.873,0.927,0.764,0.696,0.166,0.19699999999999998,-0.083,0.963,1.8219999999999998,0.691,-1.1909999999999998,-0.6509999999999999,0.919,0.46,-0.44799999999999995,1.0859999999999999,-0.131,0.6659999999999999,0.138,0.075,0.048,0.8390000000000001,0.413,-0.268,0.8740000000000001
0.527,0.6990000000000001,0.408,-0.619,0.835,-0.41700000000000004,1.14,1.329,0.564,1.335,0.02,-0.141,0.924,-0.203,0.7020000000000001,0.841,0.75,0.696,0.165,0.5379999999999999,0.025,1.6340000000000001,1.8219999999999998,0.698,-1.19,-0.595,0.24100000000000002,0.376,-0.452,0.84,1.069,0.779,1.14,0.075,0.048,0.8390000000000001,0.098,-0.10099999999999999,1.136
