V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
0.12360595,0.11235795,0.40188860,0.33447684,0.17319338,0.24298016,0.35388657,0.30017227,0.15165057,0.18185013,0.54801726,0.27172264,0.19394017,0.44926829,0.57231199,0.38021339,0.27380683,0.31245585,0.53184594,0.51002102,0.58091526,0.39453284,0.44444444,0.21146617,0.99283249,0.72097007,0.45111577,0.21493538,0.72150296,0.36972771,0.35728182,0.10099085,0.25403226,0.47443520,0.45459137,0.24441950,0.64096355,0.36108597
0.22026022,0.20340909,0.48959667,0.27475441,0.20320280,0.27255709,0.37273992,0.30017227,0.25746000,0.18185013,0.60898301,0.32091008,0.24904117,0.43170732,0.57929384,0.38021339,0.27934856,0.31245585,0.48759816,0.50231254,0.62407969,0.41248470,0.44444444,0.21401719,0.99283249,0.72962495,0.44248551,0.29104835,0.72136223,0.36972771,0.40786548,0.15015244,0.33343672,0.63119302,0.64774220,0.24441950,0.61432577,0.27013575
0.22537175,0.22741477,0.46862996,0.31217839,0.20697080,0.29277424,0.39143873,0.31237439,0.28081303,0.18185013,0.74817912,0.31202600,0.21925339,0.38552846,0.57330940,0.34778994,0.32707532,0.31245585,0.30562134,0.53062369,0.61455175,0.44573643,0.44444444,0.21240602,0.99283249,0.72863325,0.40155345,0.28099569,0.72108078,0.33408970,0.48874375,0.18953252,0.49084988,0.82956797,0.77280533,0.24441950,0.74942646,0.34434389
0.30127014,0.26107955,0.44014085,0.33151411,0.26631678,0.29988768,0.39978365,0.31754235,0.33501514,0.18185013,0.73644456,0.30790899,0.19841473,0.31138211,0.63834032,0.32880698,0.33250396,0.31245585,0.48871993,0.57449194,0.62696694,0.49612403,0.44444444,0.21307734,0.99256703,0.72556798,0.35371717,0.30253710,0.72108078,0.32594768,0.35505837,0.21976626,0.33359181,0.24435196,0.54550965,0.24441950,0.73808310,0.40135747
0.52230483,0.52926136,0.54993598,0.37392796,0.41165388,0.23848746,0.41183743,0.32472007,0.54591322,0.18185013,0.58848125,0.25352113,0.40143186,0.48406504,0.63036106,0.32506582,0.35648043,0.31245585,0.48685031,0.54211633,0.73740436,0.38841289,0.44444444,0.21348013,0.99283249,0.72664984,0.40229318,0.55624701,0.72150296,0.32594768,0.39174541,0.34654472,0.41129032,0.24435196,0.54550965,0.24441950,0.53900076,0.18642534
0.41527261,0.35454545,0.52320743,0.40792141,0.37222447,0.31149382,0.43146345,0.34366925,0.48162030,0.18185013,0.85325061,0.39501625,0.29634365,0.29105691,0.65489727,0.37120687,0.40612983,0.31245585,0.48734887,0.55304835,0.67749386,0.56609547,0.44444444,0.21200322,0.99283249,0.73133790,0.37800518,0.39301101,0.72079932,0.37520021,0.32101167,0.37398374,0.45021712,0.48860484,0.54550965,0.24441950,0.83736936,0.34871795
0.24271995,0.23082386,0.43838028,0.39965695,0.29309649,0.26993635,0.42744553,0.34366925,0.32059968,0.18185013,0.83369301,0.29490791,0.23945283,0.30894309,0.60582486,0.37120687,0.40861796,0.35931246,0.48647638,0.54113525,0.58871084,0.52182783,0.44444444,0.21482277,0.99230157,0.73232961,0.36703243,0.30301580,0.72122150,0.45581954,0.28765981,0.27032520,0.45455955,0.48860484,0.54550965,0.24441950,0.81837879,0.48386124
0.23931227,0.19687500,0.37179898,0.39809761,0.30884134,0.30063647,0.41137382,0.35185185,0.29868819,0.18185013,0.68195306,0.31440953,0.24354385,0.29853659,0.54378616,0.48690592,0.35534947,0.37508830,0.48697495,0.53384723,0.55579616,0.51958384,0.44444444,0.21160043,0.99203610,0.72322395,0.36407348,0.28147439,0.35491134,0.54057662,0.31739855,0.21341463,0.44137717,0.48860484,0.54550965,0.24441950,0.71641601,0.57903469
0.25046468,0.23139205,0.39084507,0.38733822,0.35150047,0.21302883,0.39004791,0.34797588,0.31108548,0.18185013,0.55071486,0.24918743,0.31692662,0.30699187,0.56493118,0.58611611,0.33284325,0.37508830,0.48747351,0.53945340,0.54338097,0.50591595,0.44444444,0.22663802,0.55242899,0.70465200,0.35297744,0.32072762,0.49648185,0.58422317,0.24138410,0.21684451,0.41439206,0.48860484,0.54550965,0.24441950,0.64504206,0.45852187
0.26208178,0.26221591,0.28153009,0.37891782,0.38406675,0.28154249,0.37644877,0.34252082,0.29912066,0.18185013,0.68397626,0.30487541,0.36704168,0.30195122,0.56931977,0.60606900,0.32843248,0.37508830,0.48772280,0.53370708,0.52822290,0.48980008,0.33775420,0.22046187,0.43111229,0.68743238,0.37356676,0.21206319,0.55178722,0.67124933,0.33949416,0.22726118,0.37918734,0.48860484,0.54550965,0.24441950,0.69181749,0.66229261
0.17843866,0.21250000,0.29737516,0.37205676,0.31328220,0.26581805,0.35435018,0.33318978,0.18495027,0.18185013,0.63865660,0.27952329,0.37765277,0.36991870,0.57310991,0.67978384,0.25446732,0.37508830,0.60064814,0.54505957,0.48462538,0.43614851,0.33775420,0.34331364,0.43111229,0.66399207,0.38367649,0.19195787,0.55277231,0.70128137,0.31656476,0.19194614,0.45905707,0.54548157,0.65915749,0.32585110,0.68162121,0.56168929
0.20957249,0.16974432,0.41661332,0.36753470,0.28354192,0.20965930,0.34724154,0.33318978,0.23151218,0.18185013,0.61087132,0.21083424,0.33354641,0.51317073,0.56313585,0.66606623,0.26453291,0.37508830,0.53870123,0.58121934,0.48505847,0.32925337,0.33775420,0.31296992,0.43137775,0.66218897,0.42473185,0.26807085,0.55164650,0.66017085,0.26570317,0.15561484,0.45719603,0.54548157,0.65915749,0.32585110,0.66097374,0.37013575
0.27354399,0.25454545,0.49295775,0.38047716,0.27546764,0.21527518,0.36825838,0.32184898,0.31613089,0.18185013,0.64634475,0.25417118,0.31232421,0.44943089,0.52044684,0.66329500,0.26543768,0.37508830,0.48822136,0.51268395,0.53168760,0.39188086,0.33775420,0.28235768,0.99230157,0.68346556,0.41708791,0.33987554,0.55319448,0.62226375,0.19496943,0.19880589,0.32986973,0.48860484,0.75007577,0.37037037,0.61317869,0.31975867
0.21406444,0.16292614,0.41821383,0.36145330,0.24841879,0.29277424,0.37722145,0.32443296,0.26236125,0.18185013,0.72309145,0.34041170,0.28407057,0.27967480,0.44923200,0.56269918,0.32707532,0.37508830,0.48946778,0.53847232,0.49112170,0.52427581,0.33775420,0.28477444,0.99256703,0.70699603,0.37516952,0.22690282,0.55333521,0.53643887,0.21053363,0.20503049,0.44246278,0.48860484,0.75007577,0.34879661,0.71399439,0.47662142
0.17534077,0.18934659,0.32154289,0.35209730,0.23603822,0.57356795,0.36655849,0.32816537,0.21897074,0.18185013,0.68505530,0.58071506,0.25581693,0.27804878,0.41392380,0.53775807,0.30773581,0.37508830,0.54455939,0.54393833,0.45661903,0.50244798,0.44444444,0.29202470,0.99283249,0.69698882,0.39390951,0.21732887,0.55333521,0.53296850,0.13160089,0.14443598,0.46060794,0.54548157,0.74431761,0.33333333,0.69946470,0.60754148
0.21282528,0.20198864,0.32218310,0.34009044,0.30991791,0.56271060,0.35141400,0.32127476,0.26164048,0.18185013,0.58254653,0.60888407,0.28202506,0.19170732,0.35846798,0.52944437,0.27516399,0.37508830,0.54468403,0.57911703,0.44896781,0.57323541,0.39994106,0.29699248,0.54924343,0.67985936,0.36456664,0.30588798,0.55333521,0.54458089,0.32740411,0.15269309,0.46153846,0.77279033,0.75856147,0.33333333,0.58717818,0.59351433
0.20306691,0.16178977,0.31434059,0.33089038,0.31328220,0.26319730,0.33441508,0.32127476,0.24102638,0.18185013,0.64270299,0.28039003,0.31948351,0.29804878,0.35407939,0.58195926,0.27222348,0.37508830,0.58394615,0.53566924,0.42485925,0.46756426,0.33775420,0.66004296,0.43190868,0.66236928,0.39156701,0.21397798,0.55403884,0.58649226,0.24319066,0.16247459,0.47503102,0.77279033,0.69320133,0.33333333,0.64019883,0.58657617
0.38770136,0.38196023,0.38140205,0.32668018,0.39644732,0.44590041,0.34322361,0.30605800,0.37119792,0.18185013,0.53277583,0.55016251,0.40437228,0.12520325,0.31857171,0.61008729,0.28647365,0.37508830,0.48859529,0.59495445,0.48650209,0.61627907,0.50221043,0.22596670,0.43111229,0.65939416,0.34594994,0.33030158,0.55375739,0.63374266,0.37298499,0.24072663,0.47487593,0.78933809,0.86513789,0.77777778,0.47068570,0.52352941
0.23265180,0.23849432,0.32602433,0.33447684,0.36589961,0.32047922,0.32946994,0.30376113,0.23785498,0.18185013,0.80159158,0.29360780,0.37675786,0.35105691,0.29563136,0.61950949,0.28930106,0.37508830,0.65798330,0.51002102,0.45402050,0.38637291,0.50221043,0.28356606,0.43137775,0.64596105,0.37381334,0.23264720,0.55389811,0.63681260,0.42426348,0.24580793,0.45766129,0.57391994,0.57389635,0.31974062,0.77071119,0.58506787
0.29290582,0.25667614,0.35579385,0.32480898,0.35230790,0.33882441,0.33518776,0.30074648,0.33948393,0.18185013,0.73927704,0.37031419,0.30669905,0.23024390,0.43486934,0.66398781,0.27753902,0.40616906,0.62146329,0.60098108,0.46455897,0.50571195,0.44444444,0.47690655,0.37509955,0.65263253,0.36148440,0.31881283,0.55403884,0.66350774,0.37493052,0.22395833,0.47704715,0.57391994,0.57389635,0.33333333,0.71093551,0.52971342
0.24349442,0.20823864,0.38716389,0.31233432,0.30601534,0.30587795,0.33456962,0.29486075,0.27634424,0.18185013,0.72322633,0.35319610,0.32574789,0.18130081,0.50408937,0.66398781,0.28997964,0.43748528,0.48709959,0.55010512,0.43164429,0.53753570,0.44444444,0.21160043,0.35678259,0.65849261,0.31118234,0.23887027,0.49873346,0.66003737,0.33157310,0.22357724,0.46603598,0.61930242,0.48863522,0.70370370,0.75261280,0.47088989
0.21499380,0.22031250,0.22743278,0.29034773,0.34302247,0.59902658,0.32143409,0.29486075,0.21868243,0.18185013,0.65470731,0.63705309,0.32613142,0.11609756,0.48633553,0.65802965,0.28986655,0.43748528,0.48685031,0.57407148,0.41518695,0.59649123,0.44444444,0.21643394,0.35518981,0.65569780,0.35877204,0.28386788,0.35519279,0.64415376,0.25125069,0.19994919,0.33870968,0.57580262,0.48863522,0.58885148,0.68111139,0.81116139
0.21390954,0.21491477,0.30009603,0.27724934,0.35230790,0.50580307,0.30644414,0.28337640,0.24347701,0.18185013,0.58713245,0.56099675,0.36678599,0.14650407,0.46519050,0.66107801,0.25050893,0.43748528,0.65349620,0.47652418,0.39021221,0.58261934,0.33775420,0.22126745,0.35518981,0.64776415,0.38922451,0.23982767,0.35505207,0.68499733,0.27209561,0.21214431,0.29373449,0.48860484,0.48863522,0.24441950,0.59979607,0.62277526
0.23265180,0.22414773,0.26984635,0.26290348,0.37881846,0.18120554,0.28805440,0.27749067,0.25356782,0.18185013,0.61087132,0.17031419,0.37765277,0.43723577,0.45441851,0.66620479,0.23772902,0.43748528,0.99875358,0.48423266,0.39872961,0.32517340,0.33775420,0.21146617,0.35226971,0.64001082,0.46689681,0.25083772,0.35575570,0.68499733,0.99847137,0.21646341,0.96805211,0.77279033,0.74431761,0.24441950,0.62439460,0.58039216
0.36911400,0.28551136,0.43213828,0.26742554,0.39779303,0.16959940,0.31046206,0.26930807,0.37768488,0.18185013,0.64000540,0.25178765,0.30708259,0.19853659,0.49072412,0.68740474,0.26249717,0.37508830,0.41617849,0.46222845,0.46961166,0.54345165,0.33775420,0.21348013,0.35651712,0.65569780,0.46997904,0.32790809,0.35533352,0.68726642,0.17078933,0.24987297,0.24007444,0.12495046,0.06253157,0.24441950,0.53479480,0.39125189
0.28965304,0.24843750,0.29209347,0.24746608,0.39442874,0.45862973,0.30242621,0.27217916,0.30618423,0.18185013,0.76180200,0.53716143,0.30414216,0.09512195,0.36963894,0.65262574,0.28059263,0.31245585,0.48759816,0.45185704,0.46354843,0.64259486,0.33775420,0.21495704,0.35651712,0.66218897,0.45728024,0.26998564,0.35547425,0.60851575,0.10158421,0.24593496,0.25744417,0.54548157,0.64491363,0.24441950,0.75235789,0.70814480
0.23218711,0.24914773,0.22535211,0.24621862,0.37733818,0.50842381,0.27924587,0.27217916,0.23252126,0.18185013,0.69571082,0.54669556,0.35374585,0.14227642,0.39138241,0.63627546,0.28059263,0.37508830,0.48709959,0.44330764,0.43106684,0.55283558,0.33775420,0.21764232,0.35651712,0.65109989,0.50215756,0.24461465,0.35491134,0.66964762,0.34338521,0.24364837,0.40756824,0.74435196,0.77280533,0.24441950,0.73655366,0.75173454
0.21034696,0.22457386,0.16661332,0.22813036,0.38016418,0.74503931,0.25977438,0.26241746,0.21853827,0.18185013,0.60520637,0.87258938,0.34518026,0.11040650,0.46219828,0.63322710,0.23795521,0.37508830,0.48759816,0.45437982,0.41663058,0.57955936,0.44444444,0.21562836,0.35651712,0.63937973,0.51596597,0.27285783,0.51435407,0.66964762,0.29030017,0.23170732,0.44804591,0.48860484,0.54550965,0.24441950,0.63675758,0.79079940
0.20941760,0.25014205,0.16773367,0.20552004,0.36293904,0.60688881,0.24169371,0.25768016,0.21118639,0.18185013,0.59185325,0.72957746,0.33495270,0.00000000,0.40793936,0.63322710,0.21149061,0.37508830,0.48809672,0.52305536,0.38891295,0.71195430,0.44444444,0.21213749,0.35678259,0.63901911,0.48119837,0.26950694,0.55389811,0.64388681,0.32893274,0.23246951,0.38849256,0.48860484,0.54550965,0.24441950,0.62324751,0.80000000
0.19934944,0.21576705,0.18501921,0.15156713,0.35890190,0.35117933,0.23133982,0.25107666,0.21969151,0.18185013,0.55354734,0.37248104,0.35655842,0.09934959,0.39437463,0.62435915,0.20617507,0.37508830,0.48934314,0.48311142,0.40363794,0.57262342,0.33775420,0.22019334,0.35678259,0.64361702,0.47182838,0.26136908,0.55375739,0.64348639,0.36534186,0.24047256,0.28318859,0.48860484,0.54550965,0.24441950,0.56920724,0.75671192
0.22862454,0.22840909,0.17909731,0.16949945,0.37976046,0.49569450,0.22098594,0.24217628,0.22617846,0.18185013,0.62071756,0.52004334,0.33162874,0.10195122,0.34689807,0.62408203,0.19463922,0.37508830,0.48871993,0.49768746,0.41403205,0.56242350,0.33775420,0.21254028,0.35678259,0.64289578,0.45234866,0.29487793,0.55389811,0.64241858,0.37256809,0.22624492,0.47611663,0.48860484,0.54550965,0.24441950,0.62707112,0.83544495
0.20322181,0.21590909,0.17349552,0.19179791,0.35890190,0.26394609,0.21464998,0.24217628,0.21032146,0.18185013,0.67466954,0.28775731,0.34735362,0.22569106,0.39257929,0.62380491,0.19463922,0.37508830,0.37479746,0.50665732,0.40609210,0.44736842,0.33775420,0.21401719,0.35651712,0.63442120,0.46480089,0.23216850,0.55375739,0.64241858,0.19774875,0.23691565,0.34041563,0.70650020,0.79169613,0.24441950,0.67244456,0.67722474
0.16790582,0.17954545,0.22407170,0.19179791,0.31341677,0.22875328,0.21495905,0.23585989,0.15583105,0.18185013,0.63191260,0.19653304,0.32395807,0.47658537,0.34430481,0.61701538,0.18570459,0.37508830,0.99875358,0.41836020,0.38689187,0.25540596,0.44444444,0.47529538,0.35598620,0.63252795,0.54136358,0.17903303,0.55460175,0.64241858,0.99847137,0.19639228,0.96836228,0.68747523,0.86988585,0.26474623,0.69449401,0.57888386
0.20833333,0.20014205,0.27032650,0.18493685,0.28354192,0.63272183,0.23690311,0.23643411,0.22041228,0.18185013,0.63015916,0.78743229,0.26144209,0.08016260,0.41372432,0.53360122,0.21771093,0.37508830,0.71556774,0.49782761,0.43265483,0.63178295,0.44444444,0.21965628,0.35625166,0.64776415,0.46960917,0.26041168,0.55403884,0.54391351,0.41147860,0.18775407,0.46603598,0.74435196,0.74431761,0.48883901,0.61687484,0.68009050
0.20508055,0.20156250,0.17477593,0.17901138,0.28569506,0.46873830,0.22515840,0.23743899,0.24001730,0.18185013,0.63474508,0.44962080,0.24252109,0.14308943,0.42389787,0.50020784,0.20594888,0.37508830,0.37380032,0.49194114,0.39641981,0.53957568,0.33775420,0.21871643,0.35518981,0.66047602,0.41659475,0.28578267,0.55361666,0.54111052,0.39063369,0.20566565,0.48604218,0.68747523,0.68754420,0.34630253,0.64389498,0.77073906
0.16682156,0.17301136,0.15909091,0.14205520,0.29430763,0.59490827,0.22052233,0.23184037,0.16174139,0.18185013,0.63906124,0.64680390,0.29353107,0.22617886,0.47257131,0.50020784,0.20594888,0.37508830,0.37479746,0.47147863,0.38963476,0.46144431,0.33775420,0.21348013,0.58056809,0.66227912,0.43459499,0.20009574,0.55389811,0.56873999,0.35241801,0.19156504,0.46324442,0.68747523,0.68754420,0.24441950,0.63624777,0.74042232
0.13104089,0.17173295,0.17973752,0.16419772,0.26577850,0.53949832,0.21789522,0.23184037,0.13464033,0.18185013,0.60574589,0.60910076,0.29583227,0.11300813,0.43267504,0.53304697,0.17710925,0.37508830,0.54455939,0.55837421,0.40508156,0.55895553,0.33775420,0.21133190,0.58056809,0.66931122,0.38367649,0.16802298,0.55417957,0.56873999,0.39660923,0.16539634,0.44944169,0.76565597,0.75856147,0.24441950,0.59954117,0.68235294
0.09014870,0.17883523,0.22359155,0.16513332,0.23348136,0.32459753,0.21063205,0.22179156,0.13464033,0.18185013,0.54788238,0.32394366,0.29992329,0.23040650,0.34270896,0.51295552,0.17043655,0.37508830,0.48822136,0.57925718,0.40508156,0.44777642,0.33775420,0.21737379,0.58136448,0.68040029,0.38071754,0.11057922,0.55333521,0.53497064,0.35408560,0.16018801,0.45781638,0.51892588,0.52793211,0.24441950,0.58016824,0.55490196
0.08023544,0.08636364,0.16709347,0.18197412,0.19687794,0.52077873,0.21295008,0.21848981,0.05939167,0.18185013,0.55934718,0.57269772,0.23727947,0.24227642,0.33074008,0.50616600,0.16218050,0.37508830,0.54493332,0.49908900,0.42601415,0.42635659,0.33775420,0.21441998,0.80647730,0.68247386,0.39797805,0.10435615,0.55432029,0.47744261,0.33907727,0.08498476,0.43098635,0.65764962,0.66107688,0.24441950,0.57303084,0.63514329
0.04352540,0.05000000,0.25016005,0.18166225,0.17467366,0.24485212,0.21804976,0.21389607,0.04944501,0.18185013,0.58740221,0.28039003,0.20097162,0.21642276,0.37981249,0.41665512,0.15494232,0.37508830,0.53795338,0.57673441,0.42182763,0.46409629,0.33775420,0.21885070,0.99256703,0.67751533,0.36123783,0.04595500,0.55432029,0.43059263,0.36353530,0.08053862,0.36786600,0.45788744,0.47924033,0.24441950,0.59813918,0.50950226
0.09510533,0.06690341,0.24263764,0.18618431,0.16633024,0.34481468,0.22824911,0.20887166,0.06962664,0.18185013,0.56703534,0.37031419,0.17028893,0.27626016,0.41232795,0.41665512,0.16059715,0.37508830,0.54393618,0.55473020,0.45474231,0.40126479,0.31358680,0.21562836,0.99283249,0.68499820,0.38158057,0.05457157,0.55432029,0.36292045,0.39508060,0.04280996,0.40632754,0.64774078,0.64774220,0.24441950,0.57366811,0.52594268
0.05653656,0.03437500,0.30393726,0.18602838,0.12151797,0.33695245,0.24710246,0.20887166,0.04122820,0.18185013,0.55840302,0.35752979,0.18742010,0.29951220,0.46778376,0.32949979,0.16613888,0.37508830,0.42988907,0.57449194,0.46325971,0.41248470,0.27998821,0.21173469,0.99283249,0.69482510,0.39526569,0.06270943,0.51702786,0.30032034,0.35352974,0.01689533,0.46200372,0.47919144,0.51237499,0.24441950,0.56474637,0.44901961
0.20337670,0.18934659,0.36363636,0.19117418,0.20629794,0.39872707,0.26997373,0.21490095,0.15064149,0.18185013,0.53034799,0.50205850,0.21554590,0.18991870,0.41113106,0.27546072,0.20413933,0.37508830,0.37828742,0.52894184,0.57528512,0.50591595,0.44444444,0.21549409,0.99283249,0.70934006,0.36666256,0.22211584,0.47692091,0.25533903,0.39035575,0.04560467,0.43393300,0.69936583,0.73249823,0.35303654,0.56984451,0.35475113
0.07187113,0.06718750,0.27480794,0.20240137,0.15542996,0.31785848,0.27708237,0.21863336,0.05665273,0.18185013,0.61734556,0.35839653,0.14037331,0.22422764,0.33074008,0.25744769,0.20900249,0.37508830,0.67431135,0.47526279,0.52345893,0.47674419,0.44444444,0.24624060,0.99283249,0.71069239,0.42337566,0.09621829,0.47706164,0.24906567,0.31767649,0.06313516,0.42106079,0.68747523,0.74431761,0.35303654,0.67269946,0.52383107
0.03004957,0.04772727,0.29113316,0.20396070,0.14264567,0.35230251,0.27445526,0.22365777,0.06977079,0.18185013,0.59117885,0.42145179,0.15302992,0.18455285,0.31079194,0.25190522,0.20900249,0.37508830,0.65910507,0.47189909,0.52345893,0.51570787,0.44444444,0.28893663,0.99256703,0.70483231,0.46406115,0.03829584,0.47720236,0.24906567,0.24458032,0.04408028,0.48278536,0.67330559,0.57389635,0.34069086,0.62528677,0.47903469
0.07791202,0.04303977,0.28201024,0.20552004,0.16256224,0.31186821,0.27028280,0.22466265,0.08548364,0.18185013,0.55799838,0.36294691,0.12426489,0.24439024,0.29303810,0.26686989,0.18649627,0.37508830,0.65898043,0.44723196,0.53616284,0.45287638,0.44444444,0.28558002,0.99203610,0.71538045,0.51485637,0.09621829,0.47678019,0.28870796,0.22971095,0.03988821,0.41625310,0.57391994,0.65915749,0.33882030,0.57354066,0.48974359
0.16728625,0.10625000,0.36219590,0.21394043,0.19795451,0.23923624,0.28465461,0.22466265,0.16649849,0.18185013,0.53439439,0.28494041,0.16888264,0.31252033,0.30021943,0.27753914,0.19396064,0.37508830,0.65947900,0.43686055,0.61267504,0.40473276,0.44444444,0.29001074,0.99150518,0.71988821,0.55702133,0.22498803,0.47678019,0.29711692,0.22609783,0.04408028,0.40772333,0.65913595,0.65915749,0.33333333,0.55531481,0.33846154
0.22661090,0.16406250,0.42413572,0.22984563,0.24451622,0.19842756,0.31617988,0.23284525,0.25486522,0.18185013,0.62719180,0.23033586,0.18358476,0.38341463,0.32575304,0.26853263,0.19396064,0.37508830,0.65785866,0.37449194,0.60863289,0.35393717,0.33775420,0.28423738,0.99283249,0.72980527,0.59622735,0.27764481,0.47649873,0.29711692,0.20789327,0.11712398,0.25046526,0.65913595,0.65915749,0.33333333,0.61585521,0.29336350
